CourseId,ReviewId,SemanticUnit,Label
data-science-course,249,high level informative,4
data-science-course,250,good introduction data science,3
data-science-course,251,solid introduction,5
data-science-course,252,good introduction data science,5
data-science-course,253,great course,5
data-science-course,254,needed more depth,3
data-science-course,255,well upto mark content relevant informative,5
data-science-course,256,course gives brief idea data science,4
data-science-course,256,it is helpful for the beginners,4
data-science-course,257,good introductory course,4
data-science-course,257,bit dry no interaction students forums,4
data-science-course,257,not popular no peer graded assignments,4
data-science-course,258,questions confusing less 5 missing 1 fail videos lacking written summaries,4
data-science-course,258,other than that not bad,4
data-science-course,259,good overview,3
data-science-course,259,but expected more content,3
data-science-course,260,great key concepts clearly explained,5
data-science-course,260,often times things get overcomplicated understanding basics foundation build upon,5
data-science-course,261,explanation technical early,4
data-science-course,262,good course good material videos quiz aligned knowl,5
data-science-course,263,great course,5
data-science-course,263,start headhunting company specialised data course,5
data-science-course,263,part standard training process new employee,5
data-science-course,263,thanks,5
data-science-course,263,aldo,5
data-science-course,264,really good quick dirty high level overview structure talk data science projects,4
data-science-course,264,great improving communication project boss people outside team,4
data-science-course,265,very good overview,5
data-science-course,265,basic vocabulary nicely explained examples,5
data-science-course,265,one thing could covered bit big data vs data science,5
data-science-course,265,still wondering 'any' difference two terms 'exactly',5
data-science-course,266,nice overview us unschooled language,3
data-science-course,266,syntax notes text need major editing proofreading,3
data-science-course,267,excellent material good explanations,5
data-science-course,267,thanks,5
data-science-course,268,basic introduction data science,4
data-science-course,268,class well organized suitable new learners data science,4
data-science-course,269,good overview highlighting many key points ds specialization,5
data-science-course,270,high level overview not technical,4
