CourseId,ReviewId,Review,Label,SemanticUnits
intro-data-science-programacion-estadistica-r,873,"El curso es bastante bueno como introducción a R, si bien no es necesario saber de programación, tener habilidad para programar no está de más, me decepciona un poco que no se haya creado un conjunto de lecciones en swirl más completo, especialmente cuando se trata de las estructuras de control, pero en general me ha sido de mucha utilidad el curso y es una excelente plataforma para aprender más, agradezco mucho la biografía recomendada.",5,"['el curso es bastante bueno como introducci n', 'r si bien no es necesario saber de programaci n tener habilidad para programar no est de', 'decepciona un poco que no se haya creado un conjunto de lecciones en swirl', 'completo especialmente cuando se trata de las estructuras de control pero en general', 'ha sido de mucha utilidad el curso', 'es una excelente plataforma para aprender agradezco mucho la biograf recomendada']"
intro-data-science-programacion-estadistica-r,874,Excelente curso,5,['excelente curso']
intro-data-science-programacion-estadistica-r,875,faltan cositas,4,['faltan cositas']
intro-data-science-programacion-estadistica-r,876,"Buenos ejercicios y buena introducción a temas fundamentales, en general es un muy buen curso introductorio que permite ver algunas de las herramientas del programa, la explicación de los temas es sencilla.",5,['buenos ejercicios buena introducci n temas fundamentales en general es un muy buen curso introductorio que permite ver algunas de las herramientas del programa la explicaci n de los temas es sencilla']
intro-data-science-programacion-estadistica-r,877,"desde mi punto de vista este curso que imparte coursera es una de las oportunidades aportadas a aquellas personas que tienen el deseo por aprender , dándoles la comodidad de poder adquirir dicho conocimiento sin el límite de un tiempo o lugar.",4,"['desde mi punto de vista este curso que imparte coursera es una de las oportunidades aportadas', 'aquellas personas que tienen el deseo por aprender', 'ndoles la comodidad de poder adquirir dicho conocimiento sin el l mite de un tiempo lugar']"
intro-data-science-programacion-estadistica-r,878,It is really useful!! Great job!,5,"['it is really useful', 'great job']"
intro-data-science-programacion-estadistica-r,879,"Genial, muy didáctico.",5,['genial muy ctico']
intro-data-science-programacion-estadistica-r,880,"Una excelente introducción al ambiente de R, el uso de funciones básica y las potencialidades del lenguaje. 100% recomendable para aquellos interesados en tener un primer acercamiento a R. Las prácticas que presentan son de gran utilidad y los ejemplos muy claros. Las explicaciones del instructor ¡son de gran calidad!",5,"['una excelente introducci n al ambiente de r el uso de funciones b sica las potencialidades del lenguaje', '100 recomendable para aquellos interesados en tener un primer acercamiento r', 'las pr cticas que presentan son de gran utilidad los ejemplos muy claros', 'las explicaciones del instructor son de gran calidad']"
intro-data-science-programacion-estadistica-r,881,El curso fue excelente!! Felicitaciones para el profesor!!,5,"['el curso fue excelente', 'felicitaciones para el profesor']"
intro-data-science-programacion-estadistica-r,882,Faltó comunicación con el profesor. Se presentaron problemas técnicos que solo pudieron resolver los encargados de Coursera,3,"['falt comunicaci n con el profesor', 'se presentaron problemas cnicos que solo pudieron resolver los encargados de coursera']"
intro-data-science-programacion-estadistica-r,883,Es una buena opción para familiarizarse con el lenguaje.,4,['es una buena opci n para familiarizarse con el lenguaje']
intro-data-science-programacion-estadistica-r,884,Muchas gracias por enseñarme a conocer el fantástico mundo de R.,5,['muchas gracias por ense arme conocer el fant stico mundo de r']
intro-data-science-programacion-estadistica-r,885,"It's a good course, but can to be better",4,['good course better']
intro-data-science-programacion-estadistica-r,886,"Realmente es un curso muy básico, en cuanto a que las prácticas te enseñan lo esencial y no más allá, pero sí aprendí alguna que otra función que desconocía que ahora pueden agilizar mi trabajo.",5,"['realmente es un curso muy b sico en cuanto', 'que las pr cticas te ense', 'lo esencial no pero aprend alguna que otra funci n que desconoc', 'que ahora pueden agilizar mi trabajo']"
intro-data-science-programacion-estadistica-r,887,"Hola agradeciendo a el equipo que realizo este curso ,el cual lo encontré muy completo para una persona que apenas inicia a programar .Gracias",5,"['hola agradeciendo el equipo que realizo este curso el cual lo encontr muy completo para una persona que apenas inicia programar', 'gracias']"
intro-data-science-programacion-estadistica-r,888,Es un curso muy claro y completo. Como introducción es perfecto.,5,"['es un curso muy claro completo', 'como introducci n es perfecto']"
intro-data-science-programacion-estadistica-r,889,....,3,[]
intro-data-science-programacion-estadistica-r,890,Explica paso a paso. Muy bueno para los que se inician en R. Ahora hace falta un curso un poco mas avanzado de R para ir conociendo en profundidad el análisis de datos con R,5,"['explica paso paso', 'muy bueno para los que se inician en r', 'ahora hace falta un curso un poco mas avanzado de r para ir conociendo en profundidad el lisis de datos con r']"
intro-data-science-programacion-estadistica-r,891,"No sabía nada, me llevó paso a paso. Excelente curso",5,"['no sab nada llev paso paso', 'excelente curso']"
intro-data-science-programacion-estadistica-r,892,"Cumple las expectativas sobre aprender programacion estadistica en RStudio, estoy muy contenta y agradecida con la comunidad Coursera y la UNAM por esta oportunidad.",5,"['cumple las expectativas sobre aprender programacion estadistica en rstudio estoy muy contenta', 'agradecida con la comunidad coursera la unam por esta oportunidad']"
intro-data-science-programacion-estadistica-r,893,"Es el mejor curso que he hecho en la página, muy interactivo gracias a las prácticas en el software, me fue de mucha ayuda en un curso de geoestadística que lleve por la rapidez para hacer cálculos y gráficas, de verdad muchas gracias por un curso tan bien hecho y tan productivo.",5,"['es el mejor curso que hecho en la p gina muy interactivo gracias', 'las pr cticas en el software', 'fue de mucha ayuda en un curso de geoestad stica que lleve por la rapidez para hacer c lculos', 'gr ficas de verdad muchas gracias por un curso tan bien hecho tan productivo']"
intro-data-science-programacion-estadistica-r,894,"Es un buen curso, tomando en cuenta que se explica lo más elemental para poder manejar R de manera adecuada, me quedo con buenas bases para poder usarlo de manera adecuada",5,"['es un buen curso tomando en cuenta que se explica lo', 'elemental para poder manejar r de manera adecuada', 'quedo con buenas bases para poder usarlo de manera adecuada']"
intro-data-science-programacion-estadistica-r,895,"Es muy interesante como curso de iniciación, pero para automatizar los conceptos hay que practicar mucho fuera del curso.",3,['es muy interesante como curso de iniciaci n pero para automatizar los conceptos hay que practicar mucho fuera del curso']
intro-data-science-programacion-estadistica-r,896,"Muy bueno y completo, tiene una amplia gama de funciones super utiles para comenzar usando R. Como todo lenguaje y herramienta de programación, hay que experimentar mucho para poder aprender.",5,"['muy bueno completo tiene una amplia gama de funciones super utiles para comenzar usando r', 'como todo lenguaje herramienta de programaci n hay que experimentar mucho para poder aprender']"
intro-data-science-programacion-estadistica-r,897,Muy buen curso introductorio a R,5,['muy buen curso introductorio r']
intro-data-science-programacion-estadistica-r,898,"Un curso de lo más interesante y bien explicado sobre todo para los que estamos empezando en el mundo de programación, lo reco",5,['un curso de lo interesante bien explicado sobre todo para los que estamos empezando en el mundo de programaci n lo reco']
intro-data-science-programacion-estadistica-r,899,"Genial. Sería estupendo que abrieran un curso que de continuidad a este con técnicas un poco más avanzadas o intermedias de análisis estadístico en R.Tales como Modelo lineal general, regresión lineal y no lineal, regresión logística.Saludos y muchas gracias por éste curso",5,"['genial', 'ser estupendo que abrieran un curso que de continuidad', 'este con cnicas un poco avanzadas', 'intermedias de lisis estad stico en r', 'tales como modelo lineal general regresi n lineal', 'no lineal regresi n log stica', 'saludos muchas gracias por ste curso']"
intro-data-science-programacion-estadistica-r,900,"Excelente, tema completo. a veces fallaba el modulo swirl",4,"['excelente tema completo', 'veces fallaba el modulo swirl']"
intro-data-science-programacion-estadistica-r,901,Muy buen curso para principiantes en R,5,['muy buen curso para principiantes en r']
intro-data-science-programacion-estadistica-r,902,Good as an introduction to R,4,['good introduction r']
intro-data-science-programacion-estadistica-r,903,Nunca había recibido y cumplimentado un curso de R. Este me gustó.,5,"['nunca hab recibido cumplimentado un curso de r', 'este me gustó']"
intro-data-science-programacion-estadistica-r,904,La verdad es un excelente curso. Si se hace completo la verdad te puede servir mucho. Mas alla de las estadisticas es la capacidad de manipular grandes cantidades de datos para tomar decisiones inteligentes. =) R puede ser una gran herramienta proponiendo ideas.,5,"['la verdad es un excelente curso', 'si se hace completo la verdad te puede servir mucho', 'mas alla de las estadisticas es la capacidad de manipular grandes cantidades de datos para tomar decisiones inteligentes', 'r puede ser una gran herramienta proponiendo ideas']"
intro-data-science-programacion-estadistica-r,905,Seria útil que se pudiesen realizar más ejercicios practicos donde se tuviera que emplear conjuntamente todo lo aprendido en el curso.,3,"['seria til que se pudiesen realizar', 'ejercicios practicos donde se tuviera que emplear conjuntamente todo lo aprendido en el curso']"
